date;hour;value
15/09/2020;12;1.178
15/09/2020;13;1.033
15/09/2020;14;853
15/09/2020;15;806
15/09/2020;16;769
15/09/2020;17;865
15/09/2020;18;879
15/09/2020;19;832
15/09/2020;20;515
15/09/2020;21;250
15/09/2020;22;81
15/09/2020;23;39
15/09/2020;24;10
16/09/2020;9;193
16/09/2020;10;1.283
16/09/2020;11;1.430
16/09/2020;12;1.404
16/09/2020;13;1.243
16/09/2020;14;1.138
16/09/2020;15;1.240
16/09/2020;16;1.110
16/09/2020;17;1.158
16/09/2020;18;960
16/09/2020;19;903
16/09/2020;20;675
16/09/2020;21;372
16/09/2020;22;95
16/09/2020;23;18
16/09/2020;24;6
17/09/2020;9;178
17/09/2020;10;977
17/09/2020;11;1.236
17/09/2020;12;1.270
17/09/2020;13;1.075
17/09/2020;14;797
17/09/2020;15;879
17/09/2020;16;941
17/09/2020;17;996
17/09/2020;18;889
17/09/2020;19;774
17/09/2020;20;665
17/09/2020;21;372
17/09/2020;22;116
17/09/2020;23;47
17/09/2020;24;5
18/09/2020;9;205
18/09/2020;10;849
18/09/2020;11;1.018
18/09/2020;12;1.053
18/09/2020;13;945
18/09/2020;14;666
18/09/2020;15;684
18/09/2020;16;831
18/09/2020;17;894
18/09/2020;18;886
18/09/2020;19;705
18/09/2020;20;445
18/09/2020;21;279
18/09/2020;22;69
18/09/2020;23;16
18/09/2020;24;15
19/09/2020;9;91
19/09/2020;10;508
19/09/2020;11;589
19/09/2020;12;628
19/09/2020;13;629
19/09/2020;14;456
19/09/2020;15;435
19/09/2020;16;362
19/09/2020;17;417
19/09/2020;18;414
19/09/2020;19;365
19/09/2020;20;296
19/09/2020;21;143
19/09/2020;22;46
19/09/2020;23;8
19/09/2020;24;6
20/09/2020;9;45
20/09/2020;10;173
20/09/2020;11;225
20/09/2020;12;259
20/09/2020;13;206
20/09/2020;14;177
20/09/2020;15;163
20/09/2020;16;165
20/09/2020;17;149
20/09/2020;18;145
20/09/2020;19;163
20/09/2020;20;140
20/09/2020;21;85
20/09/2020;22;44
20/09/2020;23;10
20/09/2020;24;10
21/09/2020;9;127
21/09/2020;10;949
21/09/2020;11;1.166
21/09/2020;12;1.144
21/09/2020;13;1.114
21/09/2020;14;758
21/09/2020;15;881
21/09/2020;16;948
21/09/2020;17;1.034
21/09/2020;18;1.080
21/09/2020;19;818
21/09/2020;20;719
21/09/2020;21;389
21/09/2020;22;92
21/09/2020;23;33
21/09/2020;24;3
22/09/2020;9;164
22/09/2020;10;829
22/09/2020;11;1.039
22/09/2020;12;1.151
22/09/2020;13;993
22/09/2020;14;716
22/09/2020;15;696
22/09/2020;16;794
22/09/2020;17;916
22/09/2020;18;961
22/09/2020;19;867
22/09/2020;20;578
22/09/2020;21;372
22/09/2020;22;95
22/09/2020;23;34
22/09/2020;24;9
23/09/2020;9;111
23/09/2020;10;865
23/09/2020;11;954
23/09/2020;12;1.006
23/09/2020;13;932
23/09/2020;14;808
23/09/2020;15;804
23/09/2020;16;763
23/09/2020;17;999
23/09/2020;18;975
23/09/2020;19;832
23/09/2020;20;653
23/09/2020;21;292
23/09/2020;22;86
23/09/2020;23;30
23/09/2020;24;12
24/09/2020;9;144
24/09/2020;10;777
24/09/2020;11;1.028
24/09/2020;12;1.079
24/09/2020;13;866
24/09/2020;14;795
24/09/2020;15;795
24/09/2020;16;811
24/09/2020;17;859
24/09/2020;18;786
24/09/2020;19;790
24/09/2020;20;582
24/09/2020;21;294
24/09/2020;22;69
24/09/2020;23;37
24/09/2020;24;14
25/09/2020;9;141
25/09/2020;10;951
25/09/2020;11;1.133
25/09/2020;12;1.043
25/09/2020;13;1.059
25/09/2020;14;704
25/09/2020;15;909
25/09/2020;16;974
25/09/2020;17;1.006
25/09/2020;18;1.084
25/09/2020;19;759
25/09/2020;20;642
25/09/2020;21;310
25/09/2020;22;75
25/09/2020;23;18
25/09/2020;24;6
26/09/2020;9;76
26/09/2020;10;516
26/09/2020;11;739
26/09/2020;12;776
26/09/2020;13;640
26/09/2020;14;488
26/09/2020;15;540
26/09/2020;16;571
26/09/2020;17;621
26/09/2020;18;494
26/09/2020;19;446
26/09/2020;20;323
26/09/2020;21;284
26/09/2020;22;72
26/09/2020;23;26
26/09/2020;24;12
27/09/2020;9;28
27/09/2020;10;226
27/09/2020;11;214
27/09/2020;12;291
27/09/2020;13;231
27/09/2020;14;199
27/09/2020;15;176
27/09/2020;16;136
27/09/2020;17;171
27/09/2020;18;190
27/09/2020;19;224
27/09/2020;20;204
27/09/2020;21;106
27/09/2020;22;35
27/09/2020;23;17
27/09/2020;24;10
28/09/2020;9;153
28/09/2020;10;1.091
28/09/2020;11;1.278
28/09/2020;12;1.260
28/09/2020;13;1.111
28/09/2020;14;1.058
28/09/2020;15;1.054
28/09/2020;16;1.064
28/09/2020;17;1.091
28/09/2020;18;966
28/09/2020;19;1.066
28/09/2020;20;799
28/09/2020;21;424
28/09/2020;22;109
28/09/2020;23;22
28/09/2020;24;8
29/09/2020;9;135
29/09/2020;10;1.022
29/09/2020;11;1.100
29/09/2020;12;1.142
29/09/2020;13;1.010
29/09/2020;14;713
29/09/2020;15;863
29/09/2020;16;897
29/09/2020;17;793
29/09/2020;18;1.011
29/09/2020;19;807
29/09/2020;20;696
29/09/2020;21;396
29/09/2020;22;104
29/09/2020;23;27
29/09/2020;24;7
30/09/2020;9;169
30/09/2020;10;948
30/09/2020;11;1.081
30/09/2020;12;1.071
30/09/2020;13;998
30/09/2020;14;859
30/09/2020;15;767
30/09/2020;16;877
30/09/2020;17;918
30/09/2020;18;945
30/09/2020;19;759
30/09/2020;20;523
30/09/2020;21;363
30/09/2020;22;92
30/09/2020;23;23
30/09/2020;24;11
01/10/2020;9;136
01/10/2020;10;925
01/10/2020;11;915
01/10/2020;12;1.004
01/10/2020;13;974
01/10/2020;14;810
01/10/2020;15;799
01/10/2020;16;730
01/10/2020;17;763
01/10/2020;18;825
01/10/2020;19;783
01/10/2020;20;528
01/10/2020;21;292
01/10/2020;22;93
01/10/2020;23;21
01/10/2020;24;9
02/10/2020;9;100
02/10/2020;10;780
02/10/2020;11;937
02/10/2020;12;903
02/10/2020;13;800
02/10/2020;14;629
02/10/2020;15;712
02/10/2020;16;793
02/10/2020;17;800
02/10/2020;18;813
02/10/2020;19;767
02/10/2020;20;534
02/10/2020;21;254
02/10/2020;22;49
02/10/2020;23;17
02/10/2020;24;7
03/10/2020;9;59
03/10/2020;10;490
03/10/2020;11;601
03/10/2020;12;654
03/10/2020;13;608
03/10/2020;14;416
03/10/2020;15;497
03/10/2020;16;447
03/10/2020;17;437
03/10/2020;18;479
03/10/2020;19;340
03/10/2020;20;289
03/10/2020;21;148
03/10/2020;22;28
03/10/2020;23;11
03/10/2020;24;12
04/10/2020;9;23
04/10/2020;10;105
04/10/2020;11;190
04/10/2020;12;210
04/10/2020;13;233
04/10/2020;14;170
04/10/2020;15;166
04/10/2020;16;156
04/10/2020;17;169
04/10/2020;18;177
04/10/2020;19;193
04/10/2020;20;102
04/10/2020;21;103
04/10/2020;22;45
04/10/2020;23;22
04/10/2020;24;10
05/10/2020;9;93
05/10/2020;10;608
05/10/2020;11;907
05/10/2020;12;1.082
05/10/2020;13;992
05/10/2020;14;845
05/10/2020;15;822
05/10/2020;16;756
05/10/2020;17;805
05/10/2020;18;898
05/10/2020;19;829
05/10/2020;20;574
05/10/2020;21;290
05/10/2020;22;87
05/10/2020;23;34
05/10/2020;24;10
06/10/2020;9;104
06/10/2020;10;843
06/10/2020;11;988
06/10/2020;12;916
06/10/2020;13;937
06/10/2020;14;798
06/10/2020;15;873
06/10/2020;16;848
06/10/2020;17;810
06/10/2020;18;899
06/10/2020;19;888
06/10/2020;20;695
06/10/2020;21;370
06/10/2020;22;109
06/10/2020;23;21
06/10/2020;24;15
07/10/2020;9;106
07/10/2020;10;967
07/10/2020;11;1.161
07/10/2020;12;1.229
07/10/2020;13;1.060
07/10/2020;14;826
07/10/2020;15;921
07/10/2020;16;945
07/10/2020;17;760
07/10/2020;18;838
07/10/2020;19;636
07/10/2020;20;643
07/10/2020;21;337
07/10/2020;22;101
07/10/2020;23;32
07/10/2020;24;9
08/10/2020;9;129
08/10/2020;10;920
08/10/2020;11;1.129
08/10/2020;12;1.131
08/10/2020;13;1.025
08/10/2020;14;834
08/10/2020;15;798
08/10/2020;16;944
08/10/2020;17;897
08/10/2020;18;995
08/10/2020;19;1.014
08/10/2020;20;661
08/10/2020;21;400
08/10/2020;22;75
08/10/2020;23;48
08/10/2020;24;12
09/10/2020;9;134
09/10/2020;10;1.069
09/10/2020;11;1.046
09/10/2020;12;1.206
09/10/2020;13;1.073
09/10/2020;14;777
09/10/2020;15;827
09/10/2020;16;802
09/10/2020;17;950
09/10/2020;18;979
09/10/2020;19;856
09/10/2020;20;549
09/10/2020;21;263
09/10/2020;22;109
09/10/2020;23;23
09/10/2020;24;7
10/10/2020;9;81
10/10/2020;10;669
10/10/2020;11;793
10/10/2020;12;851
10/10/2020;13;785
10/10/2020;14;539
10/10/2020;15;568
10/10/2020;16;557
10/10/2020;17;512
10/10/2020;18;540
10/10/2020;19;437
10/10/2020;20;271
10/10/2020;21;148
10/10/2020;22;36
10/10/2020;23;20
10/10/2020;24;11
11/10/2020;9;36
11/10/2020;10;174
11/10/2020;11;244
11/10/2020;12;229
11/10/2020;13;294
11/10/2020;14;206
11/10/2020;15;246
11/10/2020;16;247
11/10/2020;17;219
11/10/2020;18;238
11/10/2020;19;202
11/10/2020;20;163
11/10/2020;21;119
11/10/2020;22;32
11/10/2020;23;10
11/10/2020;24;6
12/10/2020;9;102
12/10/2020;10;1.124
12/10/2020;11;1.368
12/10/2020;12;1.389
12/10/2020;13;1.345
12/10/2020;14;910
12/10/2020;15;813
12/10/2020;16;983
12/10/2020;17;1.026
12/10/2020;18;1.054
12/10/2020;19;812
12/10/2020;20;602
12/10/2020;21;416
12/10/2020;22;100
12/10/2020;23;28
12/10/2020;24;8
13/10/2020;9;145
13/10/2020;10;1.021
13/10/2020;11;1.014
13/10/2020;12;1.213
13/10/2020;13;1.047
13/10/2020;14;804
13/10/2020;15;886
13/10/2020;16;752
13/10/2020;17;917
13/10/2020;18;953
13/10/2020;19;867
13/10/2020;20;652
13/10/2020;21;346
13/10/2020;22;125
13/10/2020;23;27
13/10/2020;24;7
14/10/2020;9;128
14/10/2020;10;935
14/10/2020;11;1.118
14/10/2020;12;1.028
14/10/2020;13;1.174
14/10/2020;14;900
14/10/2020;15;864
14/10/2020;16;889
14/10/2020;17;873
14/10/2020;18;940
14/10/2020;19;820
14/10/2020;20;636
14/10/2020;21;370
14/10/2020;22;92
14/10/2020;23;24
14/10/2020;24;6
15/10/2020;9;131
15/10/2020;10;903
15/10/2020;11;1.169
15/10/2020;12;1.351
15/10/2020;13;1.188
15/10/2020;14;780
15/10/2020;15;939
15/10/2020;16;966
15/10/2020;17;938
15/10/2020;18;881
15/10/2020;19;746
15/10/2020;20;637
15/10/2020;21;300
15/10/2020;22;61
15/10/2020;23;16
15/10/2020;24;1
16/10/2020;9;156
16/10/2020;10;848
16/10/2020;11;1.165
16/10/2020;12;1.127
16/10/2020;13;1.020
16/10/2020;14;767
16/10/2020;15;731
16/10/2020;16;818
16/10/2020;17;834
16/10/2020;18;871
16/10/2020;19;734
16/10/2020;20;534
16/10/2020;21;343
16/10/2020;22;89
16/10/2020;23;30
16/10/2020;24;13
17/10/2020;9;84
17/10/2020;10;578
17/10/2020;11;716
17/10/2020;12;719
17/10/2020;13;708
17/10/2020;14;484
17/10/2020;15;674
17/10/2020;16;440
17/10/2020;17;506
17/10/2020;18;510
17/10/2020;19;362
17/10/2020;20;339
17/10/2020;21;161
17/10/2020;22;38
17/10/2020;23;20
17/10/2020;24;8
18/10/2020;9;33
18/10/2020;10;200
18/10/2020;11;240
18/10/2020;12;194
18/10/2020;13;237
18/10/2020;14;213
18/10/2020;15;187
18/10/2020;16;192
18/10/2020;17;175
18/10/2020;18;174
18/10/2020;19;203
18/10/2020;20;170
18/10/2020;21;110
18/10/2020;22;24
18/10/2020;23;17
18/10/2020;24;6
19/10/2020;9;122
19/10/2020;10;1.016
19/10/2020;11;1.219
19/10/2020;12;1.218
19/10/2020;13;1.114
19/10/2020;14;962
19/10/2020;15;1.062
19/10/2020;16;972
19/10/2020;17;1.088
19/10/2020;18;1.029
19/10/2020;19;936
19/10/2020;20;703
19/10/2020;21;345
19/10/2020;22;81
19/10/2020;23;18
19/10/2020;24;3
20/10/2020;9;150
20/10/2020;10;917
20/10/2020;11;1.095
20/10/2020;12;1.112
20/10/2020;13;967
20/10/2020;14;838
20/10/2020;15;741
20/10/2020;16;860
20/10/2020;17;946
20/10/2020;18;884
20/10/2020;19;899
20/10/2020;20;566
20/10/2020;21;327
20/10/2020;22;84
20/10/2020;23;29
20/10/2020;24;8
21/10/2020;9;137
21/10/2020;10;986
21/10/2020;11;911
21/10/2020;12;1.094
21/10/2020;13;1.001
21/10/2020;14;741
21/10/2020;15;709
21/10/2020;16;680
21/10/2020;17;872
21/10/2020;18;926
21/10/2020;19;801
21/10/2020;20;587
21/10/2020;21;245
21/10/2020;22;102
21/10/2020;23;24
21/10/2020;24;15
22/10/2020;9;115
22/10/2020;10;838
22/10/2020;11;958
22/10/2020;12;850
22/10/2020;13;941
22/10/2020;14;753
22/10/2020;15;799
22/10/2020;16;750
22/10/2020;17;716
22/10/2020;18;832
22/10/2020;19;765
22/10/2020;20;605
22/10/2020;21;287
22/10/2020;22;79
22/10/2020;23;36
22/10/2020;24;8
23/10/2020;9;103
23/10/2020;10;789
23/10/2020;11;935
23/10/2020;12;894
23/10/2020;13;740
23/10/2020;14;660
23/10/2020;15;751
23/10/2020;16;728
23/10/2020;17;858
23/10/2020;18;775
23/10/2020;19;662
23/10/2020;20;526
23/10/2020;21;241
23/10/2020;22;96
23/10/2020;23;19
23/10/2020;24;8
24/10/2020;9;78
24/10/2020;10;506
24/10/2020;11;617
24/10/2020;12;700
24/10/2020;13;609
24/10/2020;14;496
24/10/2020;15;450
24/10/2020;16;442
24/10/2020;17;496
24/10/2020;18;576
24/10/2020;19;401
24/10/2020;20;242
24/10/2020;21;156
24/10/2020;22;48
24/10/2020;23;29
24/10/2020;24;8
25/10/2020;9;61
25/10/2020;10;188
25/10/2020;11;258
25/10/2020;12;276
25/10/2020;13;210
25/10/2020;14;128
25/10/2020;15;143
25/10/2020;16;151
25/10/2020;17;129
25/10/2020;18;140
25/10/2020;19;180
25/10/2020;20;129
25/10/2020;21;95
25/10/2020;22;31
25/10/2020;23;15
25/10/2020;24;4
26/10/2020;9;170
26/10/2020;10;1.266
26/10/2020;11;1.147
26/10/2020;12;1.382
26/10/2020;13;1.178
26/10/2020;14;955
26/10/2020;15;886
26/10/2020;16;827
26/10/2020;17;998
26/10/2020;18;1.101
26/10/2020;19;1.064
26/10/2020;20;694
26/10/2020;21;369
26/10/2020;22;99
26/10/2020;23;24
26/10/2020;24;11
27/10/2020;9;158
27/10/2020;10;1.215
27/10/2020;11;1.314
27/10/2020;12;1.325
27/10/2020;13;1.219
27/10/2020;14;1.023
27/10/2020;15;952
27/10/2020;16;1.010
27/10/2020;17;979
27/10/2020;18;1.078
27/10/2020;19;1.043
27/10/2020;20;692
27/10/2020;21;351
27/10/2020;22;68
27/10/2020;23;28
27/10/2020;24;10
28/10/2020;9;149
28/10/2020;10;1.139
28/10/2020;11;1.190
28/10/2020;12;1.269
28/10/2020;13;1.132
28/10/2020;14;785
28/10/2020;15;979
28/10/2020;16;972
28/10/2020;17;995
28/10/2020;18;999
28/10/2020;19;802
28/10/2020;20;638
28/10/2020;21;348
28/10/2020;22;86
28/10/2020;23;24
28/10/2020;24;3
29/10/2020;9;212
29/10/2020;10;1.019
29/10/2020;11;1.200
29/10/2020;12;1.159
29/10/2020;13;1.071
29/10/2020;14;748
29/10/2020;15;724
29/10/2020;16;841
29/10/2020;17;1.013
29/10/2020;18;899
29/10/2020;19;816
29/10/2020;20;579
29/10/2020;21;394
29/10/2020;22;128
29/10/2020;23;39
29/10/2020;24;9
30/10/2020;9;199
30/10/2020;10;1.035
30/10/2020;11;1.003
30/10/2020;12;1.112
30/10/2020;13;904
30/10/2020;14;781
30/10/2020;15;722
30/10/2020;16;642
30/10/2020;17;791
30/10/2020;18;775
30/10/2020;19;680
30/10/2020;20;483
30/10/2020;21;251
30/10/2020;22;75
30/10/2020;23;16
30/10/2020;24;9
31/10/2020;9;104
31/10/2020;10;656
31/10/2020;11;692
31/10/2020;12;638
31/10/2020;13;584
31/10/2020;14;416
31/10/2020;15;395
31/10/2020;16;396
31/10/2020;17;388
31/10/2020;18;420
31/10/2020;19;363
31/10/2020;20;267
31/10/2020;21;169
31/10/2020;22;26
31/10/2020;23;16
31/10/2020;24;4
01/11/2020;9;38
01/11/2020;10;180
01/11/2020;11;258
01/11/2020;12;240
01/11/2020;13;228
01/11/2020;14;120
01/11/2020;15;164
01/11/2020;16;137
01/11/2020;17;135
01/11/2020;18;205
01/11/2020;19;163
01/11/2020;20;148
01/11/2020;21;88
01/11/2020;22;42
01/11/2020;23;15
01/11/2020;24;1
02/11/2020;9;151
02/11/2020;10;1.019
02/11/2020;11;1.200
02/11/2020;12;1.174
02/11/2020;13;1.035
02/11/2020;14;797
02/11/2020;15;775
02/11/2020;16;814
02/11/2020;17;964
02/11/2020;18;911
02/11/2020;19;840
02/11/2020;20;519
02/11/2020;21;381
02/11/2020;22;107
02/11/2020;23;21
02/11/2020;24;1
03/11/2020;9;146
03/11/2020;10;934
03/11/2020;11;986
03/11/2020;12;1.102
03/11/2020;13;1.014
03/11/2020;14;779
03/11/2020;15;852
03/11/2020;16;734
03/11/2020;17;835
03/11/2020;18;916
03/11/2020;19;838
03/11/2020;20;590
03/11/2020;21;320
03/11/2020;22;79
03/11/2020;23;16
03/11/2020;24;1
04/11/2020;9;111
04/11/2020;10;906
04/11/2020;11;1.047
04/11/2020;12;942
04/11/2020;13;930
04/11/2020;14;730
04/11/2020;15;750
04/11/2020;16;834
04/11/2020;17;736
04/11/2020;18;795
04/11/2020;19;744
04/11/2020;20;537
04/11/2020;21;278
04/11/2020;22;72
04/11/2020;23;22
04/11/2020;24;15
05/11/2020;9;123
05/11/2020;10;795
05/11/2020;11;916
05/11/2020;12;956
05/11/2020;13;770
05/11/2020;14;642
05/11/2020;15;702
05/11/2020;16;648
05/11/2020;17;649
05/11/2020;18;678
05/11/2020;19;620
05/11/2020;20;575
05/11/2020;21;326
05/11/2020;22;106
05/11/2020;23;24
05/11/2020;24;7
06/11/2020;9;132
06/11/2020;10;850
06/11/2020;11;1.034
06/11/2020;12;1.089
06/11/2020;13;944
06/11/2020;14;782
06/11/2020;15;684
06/11/2020;16;773
06/11/2020;17;782
06/11/2020;18;788
06/11/2020;19;754
06/11/2020;20;446
06/11/2020;21;266
06/11/2020;22;81
06/11/2020;23;13
06/11/2020;24;7
07/11/2020;9;82
07/11/2020;10;666
07/11/2020;11;659
07/11/2020;12;697
07/11/2020;13;593
07/11/2020;14;490
07/11/2020;15;476
07/11/2020;16;396
07/11/2020;17;416
07/11/2020;18;394
07/11/2020;19;372
07/11/2020;20;293
07/11/2020;21;118
07/11/2020;22;38
07/11/2020;23;16
07/11/2020;24;8
08/11/2020;9;36
08/11/2020;10;171
08/11/2020;11;215
08/11/2020;12;200
08/11/2020;13;194
08/11/2020;14;145
08/11/2020;15;158
08/11/2020;16;123
08/11/2020;17;157
08/11/2020;18;166
08/11/2020;19;181
08/11/2020;20;138
08/11/2020;21;85
08/11/2020;22;39
08/11/2020;23;20
08/11/2020;24;19
09/11/2020;9;90
09/11/2020;10;1.104
09/11/2020;11;1.219
09/11/2020;12;1.218
09/11/2020;13;1.031
09/11/2020;14;945
09/11/2020;15;1.043
09/11/2020;16;955
09/11/2020;17;970
09/11/2020;18;1.061
09/11/2020;19;1.109
09/11/2020;20;759
09/11/2020;21;436
09/11/2020;22;85
09/11/2020;23;24
09/11/2020;24;5
10/11/2020;9;175
10/11/2020;10;1.251
10/11/2020;11;1.407
10/11/2020;12;1.378
10/11/2020;13;1.258
10/11/2020;14;1.163
10/11/2020;15;949
10/11/2020;16;1.182
10/11/2020;17;1.129
10/11/2020;18;1.043
10/11/2020;19;1.053
10/11/2020;20;650
10/11/2020;21;423
10/11/2020;22;83
10/11/2020;23;17
10/11/2020;24;8
11/11/2020;9;150
11/11/2020;10;1.417
11/11/2020;11;1.223
11/11/2020;12;1.315
11/11/2020;13;1.252
11/11/2020;14;1.020
11/11/2020;15;1.032
11/11/2020;16;925
11/11/2020;17;1.167
11/11/2020;18;1.164
11/11/2020;19;1.063
11/11/2020;20;702
11/11/2020;21;336
11/11/2020;22;122
11/11/2020;23;41
11/11/2020;24;14
12/11/2020;9;162
12/11/2020;10;1.300
12/11/2020;11;1.438
12/11/2020;12;1.153
12/11/2020;13;1.208
12/11/2020;14;929
12/11/2020;15;1.071
12/11/2020;16;1.042
12/11/2020;17;913
12/11/2020;18;1.068
12/11/2020;19;950
12/11/2020;20;679
12/11/2020;21;385
12/11/2020;22;92
12/11/2020;23;22
12/11/2020;24;4
13/11/2020;9;133
13/11/2020;10;1.237
13/11/2020;11;1.376
13/11/2020;12;1.406
13/11/2020;13;1.163
13/11/2020;14;935
13/11/2020;15;1.002
13/11/2020;16;997
13/11/2020;17;1.057
13/11/2020;18;934
13/11/2020;19;930
13/11/2020;20;718
13/11/2020;21;335
13/11/2020;22;75
13/11/2020;23;19
13/11/2020;24;4
14/11/2020;9;118
14/11/2020;10;683
14/11/2020;11;950
14/11/2020;12;954
14/11/2020;13;740
14/11/2020;14;580
14/11/2020;15;448
14/11/2020;16;567
14/11/2020;17;547
14/11/2020;18;508
14/11/2020;19;441
14/11/2020;20;312
14/11/2020;21;138
14/11/2020;22;44
14/11/2020;23;17
14/11/2020;24;7
15/11/2020;9;22
15/11/2020;10;202
15/11/2020;11;232
15/11/2020;12;264
15/11/2020;13;284
15/11/2020;14;175
15/11/2020;15;231
15/11/2020;16;175
15/11/2020;17;245
15/11/2020;18;230
15/11/2020;19;213
15/11/2020;20;179
15/11/2020;21;129
15/11/2020;22;46
15/11/2020;23;15
15/11/2020;24;11
16/11/2020;9;116
16/11/2020;10;1.179
16/11/2020;11;1.422
16/11/2020;12;1.279
16/11/2020;13;1.395
16/11/2020;14;1.067
16/11/2020;15;1.120
16/11/2020;16;1.155
16/11/2020;17;1.096
16/11/2020;18;1.143
16/11/2020;19;1.047
16/11/2020;20;796
16/11/2020;21;432
16/11/2020;22;66
16/11/2020;23;18
16/11/2020;24;3
17/11/2020;9;143
17/11/2020;10;1.064
17/11/2020;11;1.333
17/11/2020;12;1.385
17/11/2020;13;1.119
17/11/2020;14;967
17/11/2020;15;1.051
17/11/2020;16;1.048
17/11/2020;17;1.062
17/11/2020;18;944
17/11/2020;19;991
17/11/2020;20;746
17/11/2020;21;412
17/11/2020;22;98
17/11/2020;23;12
17/11/2020;24;6
18/11/2020;9;158
18/11/2020;10;1.003
18/11/2020;11;1.302
18/11/2020;12;1.294
18/11/2020;13;1.147
18/11/2020;14;974
18/11/2020;15;840
18/11/2020;16;988
18/11/2020;17;1.129
18/11/2020;18;1.106
18/11/2020;19;1.012
18/11/2020;20;713
18/11/2020;21;405
18/11/2020;22;78
18/11/2020;23;25
18/11/2020;24;3
19/11/2020;9;169
19/11/2020;10;1.132
19/11/2020;11;1.092
19/11/2020;12;1.279
19/11/2020;13;1.124
19/11/2020;14;860
19/11/2020;15;918
19/11/2020;16;790
19/11/2020;17;919
19/11/2020;18;990
19/11/2020;19;928
19/11/2020;20;724
19/11/2020;21;308
19/11/2020;22;68
19/11/2020;23;21
19/11/2020;24;7
20/11/2020;9;139
20/11/2020;10;992
20/11/2020;11;1.132
20/11/2020;12;1.014
20/11/2020;13;1.026
20/11/2020;14;783
20/11/2020;15;845
20/11/2020;16;928
20/11/2020;17;772
20/11/2020;18;869
20/11/2020;19;710
20/11/2020;20;570
20/11/2020;21;321
20/11/2020;22;54
20/11/2020;23;30
20/11/2020;24;4
21/11/2020;9;69
21/11/2020;10;645
21/11/2020;11;719
21/11/2020;12;761
21/11/2020;13;584
21/11/2020;14;520
21/11/2020;15;492
21/11/2020;16;469
21/11/2020;17;496
21/11/2020;18;421
21/11/2020;19;363
21/11/2020;20;273
21/11/2020;21;103
21/11/2020;22;49
21/11/2020;23;9
21/11/2020;24;3
22/11/2020;9;30
22/11/2020;10;187
22/11/2020;11;270
22/11/2020;12;252
22/11/2020;13;281
22/11/2020;14;150
22/11/2020;15;220
22/11/2020;16;224
22/11/2020;17;263
22/11/2020;18;257
22/11/2020;19;184
22/11/2020;20;171
22/11/2020;21;114
22/11/2020;22;40
22/11/2020;23;13
22/11/2020;24;5
23/11/2020;9;138
23/11/2020;10;1.030
23/11/2020;11;1.032
23/11/2020;12;1.153
23/11/2020;13;1.119
23/11/2020;14;990
23/11/2020;15;1.121
23/11/2020;16;916
23/11/2020;17;1.140
23/11/2020;18;1.172
23/11/2020;19;1.189
23/11/2020;20;877
23/11/2020;21;390
23/11/2020;22;79
23/11/2020;23;30
23/11/2020;24;3
24/11/2020;9;126
24/11/2020;10;1.230
24/11/2020;11;1.142
24/11/2020;12;1.067
24/11/2020;13;1.123
24/11/2020;14;1.034
24/11/2020;15;1.102
24/11/2020;16;1.048
24/11/2020;17;998
24/11/2020;18;1.064
24/11/2020;19;1.059
24/11/2020;20;744
24/11/2020;21;327
24/11/2020;22;54
24/11/2020;23;26
24/11/2020;24;9
25/11/2020;9;154
25/11/2020;10;1.346
25/11/2020;11;1.280
25/11/2020;12;1.564
25/11/2020;13;1.335
25/11/2020;14;1.261
25/11/2020;15;1.274
25/11/2020;16;1.191
25/11/2020;17;1.228
25/11/2020;18;1.033
25/11/2020;19;1.137
25/11/2020;20;918
25/11/2020;21;393
25/11/2020;22;82
25/11/2020;23;31
25/11/2020;24;7
26/11/2020;9;125
26/11/2020;10;1.177
26/11/2020;11;1.189
26/11/2020;12;1.190
26/11/2020;13;1.437
26/11/2020;14;1.033
26/11/2020;15;1.080
26/11/2020;16;1.001
26/11/2020;17;1.154
26/11/2020;18;1.100
26/11/2020;19;908
26/11/2020;20;724
26/11/2020;21;390
26/11/2020;22;81
26/11/2020;23;23
26/11/2020;24;5
27/11/2020;9;143
27/11/2020;10;1.193
27/11/2020;11;947
27/11/2020;12;1.104
27/11/2020;13;1.187
27/11/2020;14;1.025
27/11/2020;15;1.071
27/11/2020;16;887
27/11/2020;17;1.029
27/11/2020;18;979
27/11/2020;19;938
27/11/2020;20;666
27/11/2020;21;242
27/11/2020;22;91
27/11/2020;23;19
27/11/2020;24;15
28/11/2020;9;79
28/11/2020;10;759
28/11/2020;11;913
28/11/2020;12;832
28/11/2020;13;816
28/11/2020;14;617
28/11/2020;15;621
28/11/2020;16;554
28/11/2020;17;437
28/11/2020;18;549
28/11/2020;19;510
28/11/2020;20;336
28/11/2020;21;165
28/11/2020;22;31
28/11/2020;23;11
28/11/2020;24;9
29/11/2020;9;26
29/11/2020;10;192
29/11/2020;11;270
29/11/2020;12;293
29/11/2020;13;269
29/11/2020;14;232
29/11/2020;15;239
29/11/2020;16;206
29/11/2020;17;199
29/11/2020;18;197
29/11/2020;19;213
29/11/2020;20;205
29/11/2020;21;125
29/11/2020;22;39
29/11/2020;23;15
29/11/2020;24;6
30/11/2020;9;120
30/11/2020;10;1.183
30/11/2020;11;1.280
30/11/2020;12;1.348
30/11/2020;13;1.574
30/11/2020;14;1.098
30/11/2020;15;1.192
30/11/2020;16;1.048
30/11/2020;17;1.057
30/11/2020;18;1.000
30/11/2020;19;818
30/11/2020;20;715
30/11/2020;21;358
30/11/2020;22;99
